ARTICLE_NO,PRICE,SPECIAL_PRICE,UI_Price,UI_Special_Price,ADD_TO_BAG,STATUS,RELEASE_DATE,URL
S23015,80,,80.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-tee-gwn33.html?a=214_47298
S32010,340,,340.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/stan-smith-shoes-kds22.html?a=214_47465
S41902,399,,399.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/response-boost-2-0-shoes-ikw52.html?a=214_47577
S74493,340,,340.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/response-boost-2-0-techfit-shoes-kcz77.html?a=214_47949
S74495,340,,340.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/response-boost-2-techfit-j-kcz78.html?a=214_55771
S74500,450,,450.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/springblade-shoes-kcz81.html?a=214_47683
S74514,210,,210.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/response-shoes-kcz89.html?a=214_55718
S74515,210,,210.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/response-shoes-kcz89.html?a=214_55702
S74516,210,,210.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/response-shoes-kcz90.html?a=214_55730
S74595,790,,790.00,,Yes,Success,2016-05-02 00:00:00,http://adidasmystg.specom.io/x-15-1-firmartificial-ground-boots-ius26.html?a=214_56127
S74597,790,,790.00,,Yes,Success,2016-26-02 00:00:00,http://adidasmystg.specom.io/x-15-1-firmartificial-ground-boots-ius26.html?a=214_56131
S74598,160,,160.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-4-flexible-ground-boots-ius21.html?a=214_48364
S74602,199,,199.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-4-indoor-shoes-ius22.html?a=214_56139
S74605,160,,160.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-4-indoor-shoes-ius23.html?a=214_48447
S74632,280,,280.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-3-firmartificial-ground-boots-ius29.html?a=214_48385
S74633,280,,280.00,,Yes,Success,2016-05-02 00:00:00,http://adidasmystg.specom.io/x-15-3-firmartificial-ground-boots-ius29.html?a=214_56142
S74637,210,,210.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-3-firmartificial-ground-boots-ius30.html?a=214_48444
S74645,280,,280.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-3-indoor-shoes-ius33.html?a=214_48370
S74650,210,,210.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-3-indoor-shoes-ius34.html?a=214_56104
S74672,410,,410.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-2-firmartificial-ground-boots-ius39.html?a=214_56149
S74674,410,,410.00,,Yes,Success,2016-05-02 00:00:00,http://adidasmystg.specom.io/x-15-2-firmartificial-ground-boots-ius39.html?a=214_56098
S74679,790,,790.00,,Yes,Success,2016-26-02 00:00:00,http://adidasmystg.specom.io/messi-15-1-firmartificial-ground-boots-iut69.html?a=214_56147
S74683,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/akwah-9-sandals-kdp51.html?a=214_55736
S74685,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/akwah-9-shoes-kdp53.html?a=214_55742
S74734,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/adilette-play-slides-kdx51.html?a=214_55760
